Cape Verde,Ryker Kace Abend,Abend,14,1993,9,midfielder,cape verde_ryker kace abend.png,cp base.png 'cape verde_ryker kace abend.png';
Cape Verde,Jakari Joaquin Sahirah,Sahirah,15,1989,3,midfielder,cape verde_jakari joaquin sahirah.png,cp base.png 'cape verde_jakari joaquin sahirah.png';
Cape Verde,Aaron Orion Valery,Valery,16,1986,6,midfielder,cape verde_aaron orion valery.png,cp base.png 'cape verde_aaron orion valery.png';
Cape Verde,Kayson Jaime Kahanek,Kahanek,17,1994,7,midfielder,cape verde_kayson jaime kahanek.png,cp base.png 'cape verde_kayson jaime kahanek.png';
Cape Verde,Rayden Harley Fago,Fago,18,1995,7,midfielder,cape verde_rayden harley fago.png,cp base.png 'cape verde_rayden harley fago.png';
Cape Verde,Lennon Boden Aamodt,Aamodt,10,1999,6,midfielder,cape verde_lennon boden aamodt.png,cp base.png 'cape verde_lennon boden aamodt.png';
Cape Verde,Enzo Mordechai Samuelson,Samuelson,9,1998,9,foward,cape verde_enzo mordechai samuelson.png,cp base.png 'cape verde_enzo mordechai samuelson.png';
Cape Verde,Enrique Dallas Aalto,Aalto,11,1993,3,foward,cape verde_enrique dallas aalto.png,cp base.png 'cape verde_enrique dallas aalto.png';
Cape Verde,Cory Alfred Gabriela,Gabriela,19,1989,7,foward,cape verde_cory alfred gabriela.png,cp base.png 'cape verde_cory alfred gabriela.png';
Cape Verde,Miller Reuben Sacha,Sacha,20,2000,8,foward,cape verde_miller reuben sacha.png,cp base.png 'cape verde_miller reuben sacha.png';
Cape Verde,Donovan Dilan Gardnar,Gardnar,21,1987,10,foward,cape verde_donovan dilan gardnar.png,cp base.png 'cape verde_donovan dilan gardnar.png';
Cameroon,Maximiliano Armando Garette,Garette,1,1992,2,goalkeeper,cameroon_maximiliano armando garette.png,cp base.png 'cameroon_maximiliano armando garette.png';
Cameroon,Douglas Cohen Gailord,Gailord,22,1995,5,goalkeeper,cameroon_douglas cohen gailord.png,cp base.png 'cameroon_douglas cohen gailord.png';
Cameroon,Matteo Robin Abelman,Abelman,2,1997,12,defender,cameroon_matteo robin abelman.png,cp base.png 'cameroon_matteo robin abelman.png';
Cameroon,Kamari Ellis Abdalla,Abdalla,3,1993,11,defender,cameroon_kamari ellis abdalla.png,cp base.png 'cameroon_kamari ellis abdalla.png';
Cameroon,Chris Kannon Faigle,Faigle,4,1987,3,defender,cameroon_chris kannon faigle.png,cp base.png 'cameroon_chris kannon faigle.png';
Cameroon,Shepard Zachariah Vanselow,Vanselow,5,1990,7,defender,cameroon_shepard zachariah vanselow.png,cp base.png 'cameroon_shepard zachariah vanselow.png';
Cameroon,Cruz Preston Gallia,Gallia,6,1990,3,defender,cameroon_cruz preston gallia.png,cp base.png 'cameroon_cruz preston gallia.png';
Cameroon,Lawrence Rafael Gaig,Gaig,8,1995,8,defender,cameroon_lawrence rafael gaig.png,cp base.png 'cameroon_lawrence rafael gaig.png';
Cameroon,Shepherd Julio Galiana,Galiana,12,1986,8,defender,cameroon_shepherd julio galiana.png,cp base.png 'cameroon_shepherd julio galiana.png';
Cameroon,Alejandro Henry Sammon,Sammon,7,1984,12,midfielder,cameroon_alejandro henry sammon.png,cp base.png 'cameroon_alejandro henry sammon.png';
Cameroon,Axel Lee Saccoccio,Saccoccio,13,1986,4,midfielder,cameroon_axel lee saccoccio.png,cp base.png 'cameroon_axel lee saccoccio.png';
Cameroon,Graham Jamari Fafard,Fafard,14,1997,6,midfielder,cameroon_graham jamari fafard.png,cp base.png 'cameroon_graham jamari fafard.png';
Cameroon,Atticus Simon Gandale,Gandale,15,1998,2,midfielder,cameroon_atticus simon gandale.png,cp base.png 'cameroon_atticus simon gandale.png';
Cameroon,Eliseo Rey Ganon,Ganon,16,1989,4,midfielder,cameroon_eliseo rey ganon.png,cp base.png 'cameroon_eliseo rey ganon.png';
Cameroon,Hendrix Arlo Varric,Varric,17,1987,5,midfielder,cameroon_hendrix arlo varric.png,cp base.png 'cameroon_hendrix arlo varric.png';
Cameroon,Niklaus Johnathan Abbasi,Abbasi,18,1992,12,midfielder,cameroon_niklaus johnathan abbasi.png,cp base.png 'cameroon_niklaus johnathan abbasi.png';
Cameroon,Harrison Judson Sadira,Sadira,10,1984,10,midfielder,cameroon_harrison judson sadira.png,cp base.png 'cameroon_harrison judson sadira.png';
Cameroon,Alvaro Travis Valma,Valma,9,1996,7,foward,cameroon_alvaro travis valma.png,cp base.png 'cameroon_alvaro travis valma.png';
Cameroon,Zaire Greyson Salt,Salt,11,1986,11,foward,cameroon_zaire greyson salt.png,cp base.png 'cameroon_zaire greyson salt.png';
Cameroon,Niko Nikolas Sacrifice,Sacrifice,19,1994,6,foward,cameroon_niko nikolas sacrifice.png,cp base.png 'cameroon_niko nikolas sacrifice.png';
Cameroon,Elijah Theodore Vardhaman,Vardhaman,20,1992,1,foward,cameroon_elijah theodore vardhaman.png,cp base.png 'cameroon_elijah theodore vardhaman.png';
Cameroon,Ryder Flynn Gardnar,Gardnar,21,1986,11,foward,cameroon_ryder flynn gardnar.png,cp base.png 'cameroon_ryder flynn gardnar.png';
Canada,Jasper Yosef Sachdeva,Sachdeva,1,1987,12,goalkeeper,canada_jasper yosef sachdeva.png,cp base.png 'canada_jasper yosef sachdeva.png';
Canada,Keaton Sutton Saarinen,Saarinen,22,1986,7,goalkeeper,canada_keaton sutton saarinen.png,cp base.png 'canada_keaton sutton saarinen.png';
Canada,Roman Cade Sa,Sa,2,1993,5,defender,canada_roman cade sa.png,cp base.png 'canada_roman cade sa.png';
Canada,Kasen Reece Gai,Gai,3,1992,1,defender,canada_kasen reece gai.png,cp base.png 'canada_kasen reece gai.png';
Canada,Colby Krew Sabre,Sabre,4,1998,4,defender,canada_colby krew sabre.png,cp base.png 'canada_colby krew sabre.png';
Canada,Brayden Harrison Sacha,Sacha,5,1996,9,defender,canada_brayden harrison sacha.png,cp base.png 'canada_brayden harrison sacha.png';
Canada,Jalen Cole Sadize,Sadize,6,1991,4,defender,canada_jalen cole sadize.png,cp base.png 'canada_jalen cole sadize.png';
Canada,Thomas Yehuda Aaberg,Aaberg,8,1992,3,defender,canada_thomas yehuda aaberg.png,cp base.png 'canada_thomas yehuda aaberg.png';
Canada,Creed Michael Abele,Abele,12,1991,4,defender,canada_creed michael abele.png,cp base.png 'canada_creed michael abele.png';
Canada,Landen Tanner Fagg,Fagg,7,1993,1,midfielder,canada_landen tanner fagg.png,cp base.png 'canada_landen tanner fagg.png';
Canada,Atlas Leo Varner,Varner,13,1985,1,midfielder,canada_atlas leo varner.png,cp base.png 'canada_atlas leo varner.png';
Canada,Riggs Fisher Faber,Faber,14,1995,11,midfielder,canada_riggs fisher faber.png,cp base.png 'canada_riggs fisher faber.png';
Canada,Liam Abram Garnett,Garnett,15,1995,2,midfielder,canada_liam abram garnett.png,cp base.png 'canada_liam abram garnett.png';
Canada,Mateo Alfred Vachel,Vachel,16,1999,1,midfielder,canada_mateo alfred vachel.png,cp base.png 'canada_mateo alfred vachel.png';
Canada,Lawson Nathanael Kackley,Kackley,17,1991,1,midfielder,canada_lawson nathanael kackley.png,cp base.png 'canada_lawson nathanael kackley.png';
Canada,Colin Matias Sady,Sady,18,1987,3,midfielder,canada_colin matias sady.png,cp base.png 'canada_colin matias sady.png';
Canada,Santos Wells Valente,Valente,10,1985,7,midfielder,canada_santos wells valente.png,cp base.png 'canada_santos wells valente.png';
Canada,Finn Gage Sadberry,Sadberry,9,1984,7,foward,canada_finn gage sadberry.png,cp base.png 'canada_finn gage sadberry.png';
Canada,Oakley Walter Garnete,Garnete,11,1987,3,foward,canada_oakley walter garnete.png,cp base.png 'canada_oakley walter garnete.png';
Canada,Gary Malakai Gardeen,Gardeen,19,1993,4,foward,canada_gary malakai gardeen.png,cp base.png 'canada_gary malakai gardeen.png';
Canada,Landon Chaim Abeles,Abeles,20,1996,2,foward,canada_landon chaim abeles.png,cp base.png 'canada_landon chaim abeles.png';
Canada,Mordechai Gunner Abee,Abee,21,1988,7,foward,canada_mordechai gunner abee.png,cp base.png 'canada_mordechai gunner abee.png';
Chile,Blaine Rex Salama,Salama,1,1992,11,goalkeeper,chile_blaine rex salama.png,cp base.png 'chile_blaine rex salama.png';
Chile,Philip Rome Abdoo,Abdoo,22,1989,4,goalkeeper,chile_philip rome abdoo.png,cp base.png 'chile_philip rome abdoo.png';
Chile,Sergio Kellen Valyn,Valyn,2,1988,4,defender,chile_sergio kellen valyn.png,cp base.png 'chile_sergio kellen valyn.png';
Chile,Eli Douglas Kady,Kady,3,1994,9,defender,chile_eli douglas kady.png,cp base.png 'chile_eli douglas kady.png';
Chile,Robin Fisher Face,Face,4,1999,11,defender,chile_robin fisher face.png,cp base.png 'chile_robin fisher face.png';
Chile,Cullen Truett Kahley,Kahley,5,1986,2,defender,chile_cullen truett kahley.png,cp base.png 'chile_cullen truett kahley.png';
Chile,Terry Vincenzo Valor,Valor,6,1996,10,defender,chile_terry vincenzo valor.png,cp base.png 'chile_terry vincenzo valor.png';
Chile,Kylian Braylon Gabriel,Gabriel,8,1988,6,defender,chile_kylian braylon gabriel.png,cp base.png 'chile_kylian braylon gabriel.png';
Chile,Phillip Kian Gardenor,Gardenor,12,1996,9,defender,chile_phillip kian gardenor.png,cp base.png 'chile_phillip kian gardenor.png';
Chile,Messiah Riggs Varisha,Varisha,7,1997,1,midfielder,chile_messiah riggs varisha.png,cp base.png 'chile_messiah riggs varisha.png';
Chile,Magnus Ocean Garden,Garden,13,1995,4,midfielder,chile_magnus ocean garden.png,cp base.png 'chile_magnus ocean garden.png';
Chile,Jordan Mylo Kaczanowski,Kaczanowski,14,1985,10,midfielder,chile_jordan mylo kaczanowski.png,cp base.png 'chile_jordan mylo kaczanowski.png';
Chile,Royal Kevin Fahrni,Fahrni,15,1993,4,midfielder,chile_royal kevin fahrni.png,cp base.png 'chile_royal kevin fahrni.png';
Chile,Owen Omar Sabinian,Sabinian,16,1993,10,midfielder,chile_owen omar sabinian.png,cp base.png 'chile_owen omar sabinian.png';
Chile,Clark Darian Sabatka,Sabatka,17,1987,10,midfielder,chile_clark darian sabatka.png,cp base.png 'chile_clark darian sabatka.png';
Chile,Josue Roland Galilahi,Galilahi,18,1992,8,midfielder,chile_josue roland galilahi.png,cp base.png 'chile_josue roland galilahi.png';
Chile,Michael Thiago Vanja,Vanja,10,1992,10,midfielder,chile_michael thiago vanja.png,cp base.png 'chile_michael thiago vanja.png';
Chile,Bjorn Dillon Salvador,Salvador,9,1998,6,foward,chile_bjorn dillon salvador.png,cp base.png 'chile_bjorn dillon salvador.png';
Chile,Josiah Justin Sandon,Sandon,11,1999,11,foward,chile_josiah justin sandon.png,cp base.png 'chile_josiah justin sandon.png';
Chile,Leonidas Princeton Garan,Garan,19,1993,2,foward,chile_leonidas princeton garan.png,cp base.png 'chile_leonidas princeton garan.png';
Chile,Kevin Mekhi Valma,Valma,20,1997,9,foward,chile_kevin mekhi valma.png,cp base.png 'chile_kevin mekhi valma.png';
Chile,Sage Kylen Kahmann,Kahmann,21,1996,6,foward,chile_sage kylen kahmann.png,cp base.png 'chile_sage kylen kahmann.png';
China,Ahmir Asher Vaino,Vaino,1,1985,11,goalkeeper,china_ahmir asher vaino.png,cp base.png 'china_ahmir asher vaino.png';
China,Karter Mohammad Gaiah,Gaiah,22,1993,3,goalkeeper,china_karter mohammad gaiah.png,cp base.png 'china_karter mohammad gaiah.png';
China,Asa Bradley Garlinde,Garlinde,2,1993,12,defender,china_asa bradley garlinde.png,cp base.png 'china_asa bradley garlinde.png';
China,Waylon Brandon Abbruzzese,Abbruzzese,3,1994,9,defender,china_waylon brandon abbruzzese.png,cp base.png 'china_waylon brandon abbruzzese.png';
China,Lennon Kalel Valborg,Valborg,4,1996,10,defender,china_lennon kalel valborg.png,cp base.png 'china_lennon kalel valborg.png';
China,Jad Eden Vally,Vally,5,1985,2,defender,china_jad eden vally.png,cp base.png 'china_jad eden vally.png';
China,Zane Lorenzo Kaelber,Kaelber,6,1989,10,defender,china_zane lorenzo kaelber.png,cp base.png 'china_zane lorenzo kaelber.png';
China,Calvin Silas Abell,Abell,8,1997,11,defender,china_calvin silas abell.png,cp base.png 'china_calvin silas abell.png';
China,Bear Leandro Sakari,Sakari,12,1985,7,defender,china_bear leandro sakari.png,cp base.png 'china_bear leandro sakari.png';
China,Jamir Alijah Garan,Garan,7,1989,7,midfielder,china_jamir alijah garan.png,cp base.png 'china_jamir alijah garan.png';
China,Otto Mauricio Aaron,Aaron,13,1994,4,midfielder,china_otto mauricio aaron.png,cp base.png 'china_otto mauricio aaron.png';
China,Jonah Moses Gains,Gains,14,1991,4,midfielder,china_jonah moses gains.png,cp base.png 'china_jonah moses gains.png';
China,Ashton Samuel Kaffenberger,Kaffenberger,15,1996,11,midfielder,china_ashton samuel kaffenberger.png,cp base.png 'china_ashton samuel kaffenberger.png';
China,Kylen Jakob Vardon,Vardon,16,1985,7,midfielder,china_kylen jakob vardon.png,cp base.png 'china_kylen jakob vardon.png';
China,Alan David Vartan,Vartan,17,1995,6,midfielder,china_alan david vartan.png,cp base.png 'china_alan david vartan.png';
China,Jacob Trey Abar,Abar,18,1990,4,midfielder,china_jacob trey abar.png,cp base.png 'china_jacob trey abar.png';
China,Atlas Logan Gannan,Gannan,10,1992,9,midfielder,china_atlas logan gannan.png,cp base.png 'china_atlas logan gannan.png';
China,Titus Kaden Kabel,Kabel,9,1996,12,foward,china_titus kaden kabel.png,cp base.png 'china_titus kaden kabel.png';
China,Jacoby Kingston Fager,Fager,11,1997,12,foward,china_jacoby kingston fager.png,cp base.png 'china_jacoby kingston fager.png';
China,Mylo Lucca Ganah,Ganah,19,1990,6,foward,china_mylo lucca ganah.png,cp base.png 'china_mylo lucca ganah.png';
China,Gregory Bryce Abdulla,Abdulla,20,1984,12,foward,china_gregory bryce abdulla.png,cp base.png 'china_gregory bryce abdulla.png';
China,Rayden Kolton Kaczmarski,Kaczmarski,21,1989,6,foward,china_rayden kolton kaczmarski.png,cp base.png 'china_rayden kolton kaczmarski.png';
Colombia,Kyro Darius Sahadev,Sahadev,1,1999,4,goalkeeper,colombia_kyro darius sahadev.png,cp base.png 'colombia_kyro darius sahadev.png';
Colombia,Lance Taylor Safak,Safak,22,1986,6,goalkeeper,colombia_lance taylor safak.png,cp base.png 'colombia_lance taylor safak.png';
Colombia,Luca Joziah Vannora,Vannora,2,1984,1,defender,colombia_luca joziah vannora.png,cp base.png 'colombia_luca joziah vannora.png';
Colombia,Leonidas Terrance Sabina,Sabina,3,1986,7,defender,colombia_leonidas terrance sabina.png,cp base.png 'colombia_leonidas terrance sabina.png';
Colombia,Yahir Jose Factor,Factor,4,1988,7,defender,colombia_yahir jose factor.png,cp base.png 'colombia_yahir jose factor.png';
Colombia,Maximiliano Jesus Kainer,Kainer,5,1984,9,defender,colombia_maximiliano jesus kainer.png,cp base.png 'colombia_maximiliano jesus kainer.png';
Colombia,Kannon Ibrahim Kaiser,Kaiser,6,2000,10,defender,colombia_kannon ibrahim kaiser.png,cp base.png 'colombia_kannon ibrahim kaiser.png';
Colombia,Kareem Boston Ganya,Ganya,8,2000,12,defender,colombia_kareem boston ganya.png,cp base.png 'colombia_kareem boston ganya.png';
Colombia,Calum Keenan Kadinger,Kadinger,12,1994,4,defender,colombia_calum keenan kadinger.png,cp base.png 'colombia_calum keenan kadinger.png';
Colombia,Dorian Emory Aardema,Aardema,7,1986,3,midfielder,colombia_dorian emory aardema.png,cp base.png 'colombia_dorian emory aardema.png';
Colombia,Zeke Lyric Vanda,Vanda,13,2000,4,midfielder,colombia_zeke lyric vanda.png,cp base.png 'colombia_zeke lyric vanda.png';
Colombia,Cal Alexander Faia,Faia,14,1992,1,midfielder,colombia_cal alexander faia.png,cp base.png 'colombia_cal alexander faia.png';
Colombia,Brixton Griffin Saari,Saari,15,1986,1,midfielder,colombia_brixton griffin saari.png,cp base.png 'colombia_brixton griffin saari.png';
Colombia,Maurice Aden Saima,Saima,16,1992,5,midfielder,colombia_maurice aden saima.png,cp base.png 'colombia_maurice aden saima.png';
Colombia,Aarav Elliott Vada,Vada,17,1995,3,midfielder,colombia_aarav elliott vada.png,cp base.png 'colombia_aarav elliott vada.png';
Colombia,Avery Nikolas Sa,Sa,18,1984,2,midfielder,colombia_avery nikolas sa.png,cp base.png 'colombia_avery nikolas sa.png';
Colombia,Franklin Kameron Ganesh,Ganesh,10,1986,11,midfielder,colombia_franklin kameron ganesh.png,cp base.png 'colombia_franklin kameron ganesh.png';
Colombia,Bobby Armando Gailor,Gailor,9,1994,7,foward,colombia_bobby armando gailor.png,cp base.png 'colombia_bobby armando gailor.png';
Colombia,Gregory Guillermo Vaile,Vaile,11,1997,10,foward,colombia_gregory guillermo vaile.png,cp base.png 'colombia_gregory guillermo vaile.png';
Colombia,Hakeem Bowen Saeran,Saeran,19,1985,3,foward,colombia_hakeem bowen saeran.png,cp base.png 'colombia_hakeem bowen saeran.png';
Colombia,Edwin Bear Galiane,Galiane,20,1986,11,foward,colombia_edwin bear galiane.png,cp base.png 'colombia_edwin bear galiane.png';
Colombia,Ezra Felipe Sabah,Sabah,21,1994,5,foward,colombia_ezra felipe sabah.png,cp base.png 'colombia_ezra felipe sabah.png';
Congo RD,Weston Anders Gardell,Gardell,1,1985,11,goalkeeper,congo rd_weston anders gardell.png,cp base.png 'congo rd_weston anders gardell.png';
Congo RD,London Hugo Fadler,Fadler,22,1995,2,goalkeeper,congo rd_london hugo fadler.png,cp base.png 'congo rd_london hugo fadler.png';
Congo RD,Brooks Axl Abernathey,Abernathey,2,1999,10,defender,congo rd_brooks axl abernathey.png,cp base.png 'congo rd_brooks axl abernathey.png';
Congo RD,Peyton Kyle Aagaard,Aagaard,3,1995,6,defender,congo rd_peyton kyle aagaard.png,cp base.png 'congo rd_peyton kyle aagaard.png';
Congo RD,Jedidiah Jakob Vanda,Vanda,4,1988,11,defender,congo rd_jedidiah jakob vanda.png,cp base.png 'congo rd_jedidiah jakob vanda.png';
Congo RD,Jaylen Kylo Gallvin,Gallvin,5,1997,6,defender,congo rd_jaylen kylo gallvin.png,cp base.png 'congo rd_jaylen kylo gallvin.png';
Congo RD,Jordan Kashton Varil,Varil,6,1993,7,defender,congo rd_jordan kashton varil.png,cp base.png 'congo rd_jordan kashton varil.png';
Congo RD,Colson Dash Abarca,Abarca,8,1999,7,defender,congo rd_colson dash abarca.png,cp base.png 'congo rd_colson dash abarca.png';
Congo RD,Gustavo Shiloh Sachie,Sachie,12,1995,11,defender,congo rd_gustavo shiloh sachie.png,cp base.png 'congo rd_gustavo shiloh sachie.png';
Congo RD,Vincent Zahir Samuele,Samuele,7,1994,7,midfielder,congo rd_vincent zahir samuele.png,cp base.png 'congo rd_vincent zahir samuele.png';
Congo RD,Dominik Armando Abbuhl,Abbuhl,13,1997,6,midfielder,congo rd_dominik armando abbuhl.png,cp base.png 'congo rd_dominik armando abbuhl.png';
Congo RD,Alfred Fernando Kahnke,Kahnke,14,1986,11,midfielder,congo rd_alfred fernando kahnke.png,cp base.png 'congo rd_alfred fernando kahnke.png';
Congo RD,Elisha Rome Fail,Fail,15,1984,5,midfielder,congo rd_elisha rome fail.png,cp base.png 'congo rd_elisha rome fail.png';
Congo RD,Augustus Travis Gardie,Gardie,16,1991,9,midfielder,congo rd_augustus travis gardie.png,cp base.png 'congo rd_augustus travis gardie.png';
Congo RD,Ryan Lucca Valtina,Valtina,17,1985,8,midfielder,congo rd_ryan lucca valtina.png,cp base.png 'congo rd_ryan lucca valtina.png';
Congo RD,Isaias Nolan Valona,Valona,18,2000,8,midfielder,congo rd_isaias nolan valona.png,cp base.png 'congo rd_isaias nolan valona.png';
Congo RD,Myles Zechariah Abeyta,Abeyta,10,1999,7,midfielder,congo rd_myles zechariah abeyta.png,cp base.png 'congo rd_myles zechariah abeyta.png';
Congo RD,Ronan Ryland Sachin,Sachin,9,1991,10,foward,congo rd_ronan ryland sachin.png,cp base.png 'congo rd_ronan ryland sachin.png';
Congo RD,Miles Gage Kaim,Kaim,11,1986,7,foward,congo rd_miles gage kaim.png,cp base.png 'congo rd_miles gage kaim.png';
Congo RD,Jett Trevor Gabe,Gabe,19,1989,4,foward,congo rd_jett trevor gabe.png,cp base.png 'congo rd_jett trevor gabe.png';
Congo RD,Bishop Pedro Vannora,Vannora,20,1998,7,foward,congo rd_bishop pedro vannora.png,cp base.png 'congo rd_bishop pedro vannora.png';
Congo RD,Ira Bobby Sabatelli,Sabatelli,21,1998,11,foward,congo rd_ira bobby sabatelli.png,cp base.png 'congo rd_ira bobby sabatelli.png';
Congo,Kane Musa Gailard,Gailard,1,1998,11,goalkeeper,congo_kane musa gailard.png,cp base.png 'congo_kane musa gailard.png';
Congo,Zyaire Nasir Aas,Aas,22,1989,4,goalkeeper,congo_zyaire nasir aas.png,cp base.png 'congo_zyaire nasir aas.png';
Congo,Zion Jon Sabelle,Sabelle,2,1989,10,defender,congo_zion jon sabelle.png,cp base.png 'congo_zion jon sabelle.png';
Congo,Dilan Brandon Kaelber,Kaelber,3,1993,10,defender,congo_dilan brandon kaelber.png,cp base.png 'congo_dilan brandon kaelber.png';
Congo,Kohen Frankie Sandeep,Sandeep,4,1994,10,defender,congo_kohen frankie sandeep.png,cp base.png 'congo_kohen frankie sandeep.png';
Congo,Charlie Morgan Saddler,Saddler,5,1988,6,defender,congo_charlie morgan saddler.png,cp base.png 'congo_charlie morgan saddler.png';
Congo,Reginald Camden Sabatini,Sabatini,6,1996,2,defender,congo_reginald camden sabatini.png,cp base.png 'congo_reginald camden sabatini.png';
Congo,Damari Richard Vanda,Vanda,8,1984,12,defender,congo_damari richard vanda.png,cp base.png 'congo_damari richard vanda.png';
Congo,Mac Bo Safron,Safron,12,1999,7,defender,congo_mac bo safron.png,cp base.png 'congo_mac bo safron.png';
Congo,Adam Brantley Saccoccio,Saccoccio,7,1993,10,midfielder,congo_adam brantley saccoccio.png,cp base.png 'congo_adam brantley saccoccio.png';
Congo,Christopher Van Vandever,Vandever,13,1996,7,midfielder,congo_christopher van vandever.png,cp base.png 'congo_christopher van vandever.png';
Congo,Fisher Gustavo Garett,Garett,14,2000,12,midfielder,congo_fisher gustavo garett.png,cp base.png 'congo_fisher gustavo garett.png';
Congo,Johnny Adan Fahrenholz,Fahrenholz,15,1995,4,midfielder,congo_johnny adan fahrenholz.png,cp base.png 'congo_johnny adan fahrenholz.png';
Congo,Andre Kaiden Abbate,Abbate,16,1999,5,midfielder,congo_andre kaiden abbate.png,cp base.png 'congo_andre kaiden abbate.png';
Congo,Pablo Jericho Kaestner,Kaestner,17,1991,8,midfielder,congo_pablo jericho kaestner.png,cp base.png 'congo_pablo jericho kaestner.png';
Congo,Korbyn Gerald Abdelnour,Abdelnour,18,1990,4,midfielder,congo_korbyn gerald abdelnour.png,cp base.png 'congo_korbyn gerald abdelnour.png';
Congo,Valentin Stefan Sailie,Sailie,10,1997,8,midfielder,congo_valentin stefan sailie.png,cp base.png 'congo_valentin stefan sailie.png';
Congo,Luciano Liam Abitz,Abitz,9,1991,1,foward,congo_luciano liam abitz.png,cp base.png 'congo_luciano liam abitz.png';
Congo,Ocean Malakai Sandhirst,Sandhirst,11,1990,8,foward,congo_ocean malakai sandhirst.png,cp base.png 'congo_ocean malakai sandhirst.png';
Congo,Esteban Theodore Saeed,Saeed,19,1993,9,foward,congo_esteban theodore saeed.png,cp base.png 'congo_esteban theodore saeed.png';
Congo,Ian Mathew Saarik,Saarik,20,2000,3,foward,congo_ian mathew saarik.png,cp base.png 'congo_ian mathew saarik.png';
Congo,Malcolm Braden Galrlynde,Galrlynde,21,1990,2,foward,congo_malcolm braden galrlynde.png,cp base.png 'congo_malcolm braden galrlynde.png';
Costa Rica,Carter Tatum Galloway,Galloway,1,1992,8,goalkeeper,costa rica_carter tatum galloway.png,cp base.png 'costa rica_carter tatum galloway.png';
Costa Rica,Ronan Tru Gallina,Gallina,22,1992,10,goalkeeper,costa rica_ronan tru gallina.png,cp base.png 'costa rica_ronan tru gallina.png';
Costa Rica,Jakobe Judah Saahdia,Saahdia,2,1989,8,defender,costa rica_jakobe judah saahdia.png,cp base.png 'costa rica_jakobe judah saahdia.png';
Costa Rica,Oakley Khalil Saeko,Saeko,3,2000,3,defender,costa rica_oakley khalil saeko.png,cp base.png 'costa rica_oakley khalil saeko.png';
Costa Rica,Azariah Riggs Vaduz,Vaduz,4,1988,7,defender,costa rica_azariah riggs vaduz.png,cp base.png 'costa rica_azariah riggs vaduz.png';
Costa Rica,Robert Carlos Faga,Faga,5,1985,11,defender,costa rica_robert carlos faga.png,cp base.png 'costa rica_robert carlos faga.png';
Costa Rica,Dominick Callahan Saiun,Saiun,6,1993,9,defender,costa rica_dominick callahan saiun.png,cp base.png 'costa rica_dominick callahan saiun.png';
Costa Rica,Griffin Santos Sadira,Sadira,8,1989,10,defender,costa rica_griffin santos sadira.png,cp base.png 'costa rica_griffin santos sadira.png';
Costa Rica,George Asher Valorie,Valorie,12,1993,5,defender,costa rica_george asher valorie.png,cp base.png 'costa rica_george asher valorie.png';
Costa Rica,Ander Santino Faciane,Faciane,7,1997,8,midfielder,costa rica_ander santino faciane.png,cp base.png 'costa rica_ander santino faciane.png';
Costa Rica,Porter Shane Vallerie,Vallerie,13,1985,9,midfielder,costa rica_porter shane vallerie.png,cp base.png 'costa rica_porter shane vallerie.png';
Costa Rica,Thiago Grayson Kaehler,Kaehler,14,1988,7,midfielder,costa rica_thiago grayson kaehler.png,cp base.png 'costa rica_thiago grayson kaehler.png';
Costa Rica,Hector Grady Vanetia,Vanetia,15,1984,6,midfielder,costa rica_hector grady vanetia.png,cp base.png 'costa rica_hector grady vanetia.png';
Costa Rica,Karson Randy Garlana,Garlana,16,1999,11,midfielder,costa rica_karson randy garlana.png,cp base.png 'costa rica_karson randy garlana.png';
Costa Rica,Bodie Conor Sabirah,Sabirah,17,1992,8,midfielder,costa rica_bodie conor sabirah.png,cp base.png 'costa rica_bodie conor sabirah.png';
Costa Rica,Caiden Andrew Saas,Saas,18,1998,9,midfielder,costa rica_caiden andrew saas.png,cp base.png 'costa rica_caiden andrew saas.png';
Costa Rica,Carmelo Ocean Sabine,Sabine,10,1989,6,midfielder,costa rica_carmelo ocean sabine.png,cp base.png 'costa rica_carmelo ocean sabine.png';
Costa Rica,Phillip Dario Vahe,Vahe,9,1990,3,foward,costa rica_phillip dario vahe.png,cp base.png 'costa rica_phillip dario vahe.png';
Costa Rica,Edwin Bronson Sacco,Sacco,11,1993,11,foward,costa rica_edwin bronson sacco.png,cp base.png 'costa rica_edwin bronson sacco.png';
Costa Rica,Kingsley Marshall Vall,Vall,19,1987,6,foward,costa rica_kingsley marshall vall.png,cp base.png 'costa rica_kingsley marshall vall.png';
Costa Rica,Conor Donovan Fahlgren,Fahlgren,20,1995,6,foward,costa rica_conor donovan fahlgren.png,cp base.png 'costa rica_conor donovan fahlgren.png';
Costa Rica,Damian Oakley Varil,Varil,21,1988,9,foward,costa rica_damian oakley varil.png,cp base.png 'costa rica_damian oakley varil.png';
Ivory Coast,Marcus Jeremy Abe,Abe,1,1988,11,goalkeeper,ivory coast_marcus jeremy abe.png,cp base.png 'ivory coast_marcus jeremy abe.png';
Ivory Coast,Damien Colten Sable,Sable,22,1985,6,goalkeeper,ivory coast_damien colten sable.png,cp base.png 'ivory coast_damien colten sable.png';
Ivory Coast,Jad Kieran Sandeep,Sandeep,2,1985,7,defender,ivory coast_jad kieran sandeep.png,cp base.png 'ivory coast_jad kieran sandeep.png';
Ivory Coast,Heath Rhett Saleema,Saleema,3,1995,6,defender,ivory coast_heath rhett saleema.png,cp base.png 'ivory coast_heath rhett saleema.png';
